"","X730.5582","X732.4219","X734.2856","X736.1492","X738.0129","X739.8766","X741.7402","X743.6039","X745.4676","X747.3312","X749.1949","X751.0586","X752.9222","X754.7859","X756.6496","X758.5132","X760.3769","X762.2406","X764.1043","X765.9679","X767.8316","X769.6953","X771.5589","X773.4226","X775.2863","X777.1499","X779.0136","X818.1507","X820.0143","X829.3327","X831.1963","X833.06","X836.7873","X838.651","X840.5147","X842.3784","X844.242","X846.1057","X847.9694","X849.833","X851.6967","X853.5604","X855.424","X920.6524","X922.5161","X924.3798","X926.2435","X928.1071","X929.9708","X931.8345","X933.6981","X944.8801","X948.6075","X1092.11","X1093.9737","X1539.3905","X1600.8916","X1602.7553","X1604.6189","X1608.3463","X1610.2099","X1612.0736","X1613.9373"
"74","0.07934","0.078581","0.079125","0.078672","0.0777","0.077186","0.07644400000000001","0.075987","0.075684","0.075837","0.0759","0.075775","0.075558","0.075389","0.076057","0.07636699999999999","0.076164","0.076159","0.07585599999999999","0.075544","0.075041","0.073738","0.072888","0.072899","0.072268","0.07180299999999999","0.071675","0.068549","0.06865399999999999","0.071488","0.07247200000000001","0.073032","0.073447","0.07423099999999999","0.075384","0.076559","0.078422","0.08083","0.083385","0.084771","0.083486","0.08090800000000001","0.079427","0.110062","0.107932","0.102771","0.098244","0.095847","0.094994","0.095521","0.09665","0.102966","0.099631","0.09486","0.095036","0.038663","0.053712","0.054317","0.054373000000000005","0.054215","0.054261","0.054137","0.053561"
"75","0.11194","0.110507","0.110219","0.110263","0.109659","0.109699","0.109556","0.109159","0.109358","0.110185","0.111009","0.111863","0.11313","0.1144","0.115488","0.116091","0.116214","0.116052","0.116055","0.11516400000000003","0.112849","0.11033","0.108392","0.10682","0.104745","0.102728","0.101293","0.09411","0.094247","0.099162","0.100238","0.101326","0.103283","0.103823","0.105115","0.106208","0.106822","0.10785","0.109159","0.109974","0.110365","0.110512","0.110467","0.140903","0.141343","0.140959","0.140243","0.140005","0.14013399999999998","0.14015999999999998","0.14014","0.140764","0.142511","0.124709","0.123286","0.058042","0.06973","0.070301","0.070698","0.071871","0.0722","0.071969","0.07173"
"76","0.090476","0.08956900000000001","0.089655","0.089067","0.088148","0.088631","0.08944500000000001","0.089325","0.089711","0.09042","0.091959","0.093074","0.093839","0.095171","0.095845","0.096407","0.096474","0.096391","0.096085","0.095229","0.095062","0.094442","0.09302","0.092401","0.092622","0.092783","0.092111","0.092239","0.092842","0.09889","0.100457","0.101333","0.103484","0.10434","0.105623","0.10759","0.109772","0.111616","0.11261","0.112923","0.113078","0.1139","0.11516300000000003","0.16351400000000002","0.164177","0.164176","0.16408399999999998","0.164305","0.165217","0.166216","0.166973","0.173177","0.175803","0.118893","0.117362","0.037795","0.043771","0.044389","0.045025","0.04592","0.046659","0.046695","0.046336"
"77","0.092315","0.090914","0.090266","0.09005","0.089928","0.089753","0.08963","0.090286","0.090652","0.0908","0.091798","0.092655","0.093629","0.094862","0.09518","0.095405","0.095726","0.095548","0.094535","0.093221","0.091915","0.089897","0.08824800000000001","0.087719","0.086371","0.084569","0.083595","0.07792400000000001","0.077914","0.08179299999999999","0.08261","0.083347","0.085632","0.086614","0.087341","0.087844","0.08866399999999999","0.089672","0.090491","0.091036","0.091257","0.091087","0.091081","0.115072","0.115587","0.11553499999999997","0.115317","0.11517","0.11517","0.115402","0.11564","0.116153","0.117354","0.101046","0.099497","0.049078","0.054342","0.055105","0.055823000000000005","0.057172","0.057852","0.058109","0.058039"
"78","0.088439","0.088324","0.087156","0.08606","0.087226","0.08797","0.087587","0.087862","0.088538","0.088631","0.089298","0.089808","0.090344","0.091283","0.091645","0.091788","0.091667","0.091289","0.091221","0.090506","0.088935","0.087667","0.086113","0.085212","0.084964","0.08354099999999999","0.081527","0.077445","0.077581","0.079919","0.081052","0.081572","0.082471","0.08307300000000001","0.08377899999999999","0.084824","0.08556799999999999","0.08634700000000001","0.08708300000000001","0.087207","0.08741399999999999","0.087762","0.087878","0.110978","0.111896","0.112397","0.112438","0.112531","0.11277","0.113033","0.113218","0.114619","0.117301","0.105161","0.103754","0.048088","0.054066","0.054680999999999993","0.055045","0.056171000000000006","0.056816999999999986","0.056743","0.056615"
"79","0.079729","0.078801","0.07812000000000001","0.07837100000000001","0.078092","0.078958","0.07975399999999999","0.079584","0.079961","0.080499","0.080843","0.08086499999999999","0.081564","0.082491","0.082911","0.083624","0.084632","0.085785","0.086029","0.08441799999999999","0.082468","0.081586","0.080725","0.07883899999999999","0.077285","0.076565","0.07621499999999999","0.07284700000000001","0.073108","0.074489","0.074348","0.07471799999999999","0.075159","0.075277","0.075815","0.07615","0.076276","0.07686699999999999","0.077206","0.077276","0.077818","0.078376","0.078704","0.094544","0.095315","0.096008","0.096462","0.096679","0.096649","0.096718","0.097037","0.09821","0.100912","0.094951","0.093822","0.042957","0.057878999999999986","0.058061","0.05829","0.058475","0.058374","0.057799","0.057259"
"80","0.046879","0.047279","0.047231","0.046047000000000005","0.044825","0.044765","0.044959","0.04506","0.045088","0.04554","0.045815","0.045860000000000005","0.046564","0.046891","0.047096","0.046923","0.04644","0.046223","0.046014","0.045795","0.045977","0.045844","0.045161","0.044783","0.044492","0.04385","0.043337","0.042088","0.042221","0.04395","0.044355","0.044825","0.045633","0.045855","0.045984","0.046385","0.046989","0.04803","0.048842","0.048979","0.048436","0.047663","0.047449","0.063525","0.062975","0.061525","0.06022200000000001","0.059614","0.059658","0.06003500000000001","0.060623","0.063362","0.063097","0.062337","0.062233","0.019619","0.024215","0.024537","0.024756","0.024906","0.025046","0.024915","0.024417"
"81","0.08983","0.090609","0.091759","0.092093","0.091881","0.092593","0.094118","0.095525","0.097026","0.097745","0.098332","0.1001","0.102147","0.103676","0.105291","0.10669","0.107788","0.108419","0.10803","0.107999","0.108355","0.108616","0.109192","0.109984","0.110843","0.111896","0.112977","0.125373","0.127502","0.13791099999999998","0.140455","0.142879","0.147734","0.151291","0.154109","0.156366","0.159124","0.162136","0.164717","0.167774","0.170729","0.172544","0.174747","0.277685","0.280754","0.283948","0.28688","0.28963","0.292434","0.295234","0.29804899999999995","0.31479","0.321485","0.11504","0.113392","0.04196","0.043766","0.044631","0.045235","0.046239","0.04693","0.04734","0.047918"
"82","0.086408","0.086434","0.086049","0.08589","0.085224","0.08495","0.08560599999999999","0.085864","0.086181","0.086867","0.086937","0.087367","0.089185","0.09013","0.08985900000000001","0.089985","0.090313","0.089864","0.088791","0.087261","0.08607200000000001","0.085739","0.084464","0.082874","0.081804","0.080055","0.078437","0.073975","0.074167","0.076693","0.07772799999999999","0.078612","0.080312","0.080847","0.081639","0.082151","0.08265499999999999","0.08316799999999999","0.08352799999999999","0.083758","0.084174","0.084793","0.08496000000000001","0.104636","0.105662","0.106284","0.106685","0.107284","0.107414","0.107474","0.107653","0.108455","0.110897","0.096631","0.095033","0.047565","0.050905","0.051721","0.052324","0.053659000000000005","0.054584","0.054791999999999993","0.054831"
"83","-0.109755","-0.10772","-0.106753","-0.105507","-0.103655","-0.101619","-0.098935","-0.096291","-0.093781","-0.091294","-0.08744199999999999","-0.08257","-0.079269","-0.076292","-0.07284500000000001","-0.06909","-0.066355","-0.065329","-0.06375399999999999","-0.062202","-0.063026","-0.064297","-0.064449","-0.065485","-0.06716","-0.068441","-0.06955800000000001","-0.041137","-0.039019","-0.024747","-0.021717","-0.018837","-0.010571","-0.007324","-0.004405","-0.001057","0.0017809999999999996","0.004475","0.0076510000000000015","0.010892","0.013869","0.016909999999999998","0.020066","0.108145","0.111906","0.114599","0.116714","0.118625","0.119939","0.12054","0.120675","0.119066","0.124078","0.115173","0.114848","-0.0056630000000000005","-0.027994","-0.030713","-0.033429","-0.03847","-0.041451","-0.044263","-0.046854"
"84","0.08922999999999999","0.088353","0.087556","0.08708400000000001","0.08665199999999999","0.087144","0.08841","0.088768","0.088156","0.088023","0.088975","0.09014","0.091043","0.09122","0.092012","0.093575","0.094292","0.093713","0.092658","0.09186","0.091067","0.089972","0.08846","0.087224","0.08582999999999999","0.084785","0.083997","0.07795","0.077824","0.079864","0.081114","0.08217","0.083815","0.084383","0.085006","0.085409","0.086279","0.087028","0.087474","0.088176","0.089059","0.089936","0.090705","0.113072","0.114315","0.114886","0.114905","0.115091","0.115193","0.115403","0.115724","0.116751","0.119818","0.106767","0.104917","0.037352","0.050562","0.050694","0.05047","0.050727","0.050917","0.050527","0.050222"
"85","0.139281","0.138053","0.136449","0.13473800000000002","0.133221","0.132179","0.132101","0.132019","0.13201500000000002","0.132578","0.132961","0.133848","0.13607","0.137489","0.13826300000000002","0.138928","0.138856","0.138614","0.1376","0.13572","0.133824","0.13201300000000002","0.129956","0.127459","0.12504400000000002","0.123418","0.121751","0.111632","0.112382","0.118816","0.120414","0.121943","0.125142","0.12653","0.127944","0.129688","0.131886","0.13441","0.136903","0.137944","0.136831","0.135552","0.135212","0.17707699999999998","0.176038","0.17290999999999998","0.170004","0.168471","0.168283","0.16863","0.169229","0.171353","0.170422","0.150082","0.148563","0.074168","0.081348","0.082401","0.083466","0.08578200000000001","0.086762","0.08705399999999999","0.087277"
"86","0.103866","0.10351","0.103089","0.102274","0.101998","0.102112","0.102386","0.102379","0.10272","0.103727","0.10469","0.105666","0.106348","0.106776","0.10811099999999997","0.10918","0.108117","0.107397","0.107078","0.105732","0.10447","0.102485","0.100689","0.099307","0.097849","0.096566","0.095774","0.090617","0.090895","0.09338","0.09443","0.095444","0.097526","0.098621","0.099337","0.100047","0.10052","0.100708","0.101428","0.101711","0.101605","0.101777","0.102227","0.133672","0.13508699999999998","0.136076","0.136575","0.137303","0.138167","0.13877","0.13925","0.142087","0.145927","0.13660999999999998","0.134744","0.051487","0.054013","0.05509","0.055913","0.057271","0.058217999999999985","0.058378","0.058449"
"87","0.08293099999999999","0.081613","0.080535","0.080716","0.080415","0.079312","0.079322","0.07956","0.079399","0.079937","0.080574","0.080552","0.081081","0.082136","0.08229500000000001","0.0823","0.082566","0.082923","0.083161","0.08242200000000001","0.08052000000000001","0.079204","0.078499","0.077835","0.07734400000000001","0.076717","0.076438","0.071798","0.071976","0.073903","0.074744","0.074853","0.07599600000000001","0.075985","0.076553","0.077988","0.079279","0.080666","0.08240700000000001","0.083013","0.082428","0.081762","0.08124400000000001","0.107642","0.107255","0.105382","0.103744","0.10296","0.102645","0.103059","0.103945","0.107555","0.107302","0.104863","0.103958","0.037056","0.044793","0.045323","0.045691","0.046455","0.046717","0.046412","0.046352"
"88","0.077787","0.077805","0.079045","0.080437","0.080199","0.079829","0.080407","0.081585","0.082756","0.083834","0.085671","0.0871","0.087061","0.087986","0.090422","0.092124","0.091589","0.090556","0.090757","0.091198","0.09158","0.091661","0.091397","0.091523","0.092036","0.092516","0.092886","0.101052","0.102355","0.110697","0.113064","0.11489","0.11905","0.121178","0.122907","0.12488699999999997","0.12704","0.129122","0.131159","0.132794","0.13437000000000002","0.136383","0.138281","0.211416","0.21335","0.215328","0.217616","0.219684","0.221517","0.223343","0.225246","0.237309","0.242398","0.09553","0.094184","0.033736","0.035121","0.035529000000000005","0.036048","0.037091000000000006","0.037274","0.037610000000000005","0.038204"
"89","0.101915","0.101861","0.100643","0.100272","0.100092","0.100034","0.100008","0.100435","0.100953","0.101592","0.101842","0.102116","0.103545","0.10454","0.104937","0.104997","0.104767","0.104224","0.103724","0.102774","0.100951","0.100104","0.099441","0.097663","0.095884","0.09511","0.094954","0.088127","0.08842799999999999","0.090578","0.091106","0.09142","0.093342","0.094115","0.094678","0.094975","0.095561","0.096229","0.096443","0.096721","0.09677","0.09666","0.097176","0.12548","0.126708","0.127946","0.128779","0.12936199999999998","0.130235","0.13106900000000002","0.131492","0.135798","0.139989","0.141278","0.139547","0.055054999999999986","0.054733","0.055507000000000015","0.056062","0.057736","0.058541","0.058694","0.058694"
"90","0.051557000000000006","0.051404999999999985","0.051524","0.051271","0.051782","0.053138","0.05451","0.055586","0.056599","0.057306","0.057704","0.057775","0.058213","0.059354","0.06014700000000001","0.06113","0.062073","0.062435","0.06244","0.062653","0.063115","0.063192","0.06321399999999999","0.06394","0.064239","0.064522","0.066013","0.07283400000000001","0.073912","0.080535","0.08202999999999999","0.083149","0.08651","0.087852","0.089601","0.091337","0.093166","0.094253","0.095428","0.097159","0.098639","0.100166","0.102108","0.16154100000000002","0.163629","0.16555899999999998","0.167447","0.16919","0.170971","0.172672","0.17406","0.184703","0.188439","0.070306","0.069219","0.024987","0.024464","0.024905","0.025064","0.025826","0.026124","0.026442","0.026732"
"91","0.07600599999999999","0.07596699999999999","0.07548400000000001","0.074834","0.073428","0.072688","0.07335499999999999","0.073738","0.073799","0.07413","0.07483300000000001","0.07457000000000001","0.073812","0.074253","0.074803","0.07483300000000001","0.075171","0.07587100000000001","0.075643","0.074568","0.073647","0.072977","0.072076","0.07157999999999999","0.071105","0.070256","0.06968300000000001","0.06818300000000001","0.068484","0.071997","0.07310599999999999","0.074117","0.07506399999999999","0.075477","0.07631","0.07787000000000001","0.07986499999999999","0.08229199999999999","0.084691","0.085396","0.084077","0.081988","0.080842","0.111948","0.109861","0.106058","0.102865","0.101435","0.10122","0.101644","0.102861","0.10848900000000003","0.106191","0.100519","0.100924","0.034505","0.046505","0.046926","0.047286","0.047492","0.048002","0.04753","0.046695"
"92","0.036847000000000005","0.036991","0.036354","0.035394","0.034952","0.034221","0.033881","0.034202","0.034260000000000006","0.034415","0.034892","0.034474","0.034394","0.034817","0.035168","0.036184","0.035787","0.034809","0.035164","0.035407","0.035071","0.034522000000000004","0.033876","0.033459","0.033281","0.033107","0.032803","0.031118","0.031284","0.032747000000000005","0.033582","0.033878","0.034054","0.034246","0.034413","0.035048","0.036306","0.03759","0.038718","0.039142","0.038535","0.03769","0.037303","0.050812","0.049902","0.047884","0.045891","0.044828","0.044612","0.044645","0.044866","0.047262","0.045759","0.041581","0.041683","0.017502","0.023467","0.023742","0.023744","0.023824","0.023886","0.023524","0.0235"
"93","0.105998","0.104893","0.104154","0.103551","0.103273","0.103529","0.103909","0.103507","0.103838","0.105521","0.106195","0.106837","0.108832","0.109438","0.109905","0.111312","0.111404","0.11061300000000003","0.109683","0.108854","0.107946","0.10623","0.104072","0.101784","0.099852","0.097977","0.096091","0.087616","0.08835900000000001","0.093393","0.094675","0.096143","0.098724","0.100255","0.101873","0.102841","0.103777","0.105183","0.106602","0.107563","0.107939","0.108028","0.108121","0.13934000000000002","0.13936600000000002","0.138803","0.138154","0.137647","0.137346","0.137402","0.13777799999999998","0.137677","0.139472","0.119286","0.117142","0.049642","0.056704","0.057029","0.057286","0.058374","0.058608000000000014","0.058469000000000014","0.05866900000000001"
"94","0.097636","0.097397","0.096557","0.09632","0.095571","0.09522","0.096314","0.096987","0.097764","0.098469","0.099405","0.10105","0.101927","0.102951","0.104598","0.10583","0.106579","0.107029","0.106945","0.106162","0.105375","0.104888","0.10415","0.10374","0.103028","0.101991","0.101959","0.104483","0.105408","0.11347","0.115455","0.117205","0.120804","0.122968","0.12487","0.126976","0.129183","0.131072","0.13323800000000002","0.134654","0.135268","0.135939","0.136993","0.198738","0.199632","0.199387","0.199255","0.200026","0.201089","0.20217","0.203323","0.211969","0.214852","0.114042","0.112741","0.046422000000000005","0.051532000000000015","0.05229","0.052919000000000015","0.054239","0.055024","0.054855","0.054734000000000005"
"95","0.068138","0.067614","0.067211","0.067344","0.066952","0.067235","0.067398","0.066708","0.067044","0.067949","0.068647","0.069131","0.068911","0.068717","0.06923","0.07013899999999999","0.070475","0.070013","0.069401","0.069203","0.06855399999999999","0.067226","0.065768","0.064762","0.06508","0.06476900000000001","0.063697","0.060513","0.060564","0.061823","0.061887","0.062523","0.06385199999999999","0.064246","0.06465599999999999","0.065088","0.06518","0.065304","0.06561399999999999","0.06565700000000001","0.065673","0.06584","0.065963","0.084652","0.085629","0.086297","0.08688799999999999","0.087509","0.088027","0.088599","0.089226","0.091786","0.0942","0.095026","0.093634","0.040433","0.037355","0.03768","0.037832","0.03834","0.038672000000000005","0.0388","0.038842"
"96","0.071633","0.07096799999999999","0.0706","0.06958400000000001","0.068643","0.068111","0.066798","0.066165","0.066851","0.067291","0.06676900000000001","0.066254","0.066598","0.06731000000000001","0.067897","0.068437","0.068245","0.067135","0.066815","0.066695","0.06603300000000001","0.065677","0.06514099999999999","0.064499","0.06432","0.063575","0.062347","0.059576","0.059749","0.062702","0.06348200000000001","0.06364","0.064976","0.065697","0.066991","0.068802","0.070751","0.07329400000000001","0.07587100000000001","0.076664","0.07508300000000001","0.072492","0.071077","0.099694","0.096882","0.091699","0.087315","0.085148","0.084539","0.085034","0.086224","0.091036","0.087203","0.087078","0.088049","0.031251","0.043842","0.04384","0.043945","0.04418","0.04411","0.043572","0.043445"
"97","0.085324","0.085885","0.085578","0.08463","0.084475","0.084543","0.08469199999999999","0.085246","0.084925","0.084841","0.085914","0.087187","0.088548","0.089405","0.089774","0.089724","0.089512","0.089259","0.08838700000000001","0.086891","0.085675","0.085077","0.084123","0.082833","0.081901","0.081337","0.08025800000000001","0.075916","0.07589","0.079068","0.07962000000000001","0.08064600000000001","0.08242999999999999","0.082626","0.083463","0.084165","0.085104","0.085553","0.085781","0.086672","0.086978","0.086649","0.086434","0.115077","0.115592","0.115089","0.114518","0.114599","0.114861","0.114957","0.11528800000000003","0.117474","0.119635","0.109296","0.108141","0.038072","0.044013","0.044801","0.045517","0.046406","0.047188","0.047184","0.04701"
"98","0.048119","0.047786","0.048244","0.048702","0.047523","0.047266","0.047032","0.046741000000000005","0.04737","0.04751","0.048063","0.048515","0.048528","0.049188","0.049609","0.049485","0.049307","0.04918","0.049113","0.048812","0.048334","0.047737","0.046967","0.046218","0.045851","0.045595","0.044027","0.041066000000000005","0.041231","0.042965","0.043813","0.04426","0.0449","0.0451","0.045623","0.045899","0.046226","0.04684","0.04746","0.047645","0.047341","0.047245","0.04732","0.058469000000000014","0.058478","0.057805","0.057133","0.057126","0.057367","0.05744700000000001","0.057264","0.057792","0.058124","0.051515","0.050874","0.023874","0.027642","0.027741","0.027989","0.028565","0.028793","0.028598","0.028394"
"99","0.098946","0.098366","0.097348","0.096073","0.09557","0.095732","0.096327","0.09728","0.097475","0.097922","0.098863","0.099358","0.100227","0.10103","0.101522","0.101966","0.102029","0.10136","0.100289","0.099183","0.097792","0.09607","0.09426","0.092296","0.090673","0.08999700000000001","0.08931900000000001","0.082972","0.08346100000000001","0.087213","0.088021","0.08868","0.090731","0.091772","0.0926","0.093237","0.093839","0.094099","0.094601","0.094996","0.09494","0.095459","0.096105","0.119749","0.120794","0.121314","0.121672","0.122189","0.122579","0.122414","0.122243","0.123619","0.126563","0.109234","0.10768","0.052458000000000005","0.05569","0.05666","0.057709","0.059376","0.06013300000000001","0.060341","0.060609"
"100","0.087126","0.085699","0.08556699999999999","0.085659","0.085064","0.085117","0.085694","0.08609","0.086511","0.08634299999999999","0.08692899999999999","0.088116","0.08928","0.090404","0.090911","0.091694","0.091808","0.0913","0.090986","0.090026","0.088851","0.087599","0.086066","0.084695","0.083565","0.08228400000000001","0.0811","0.07547000000000001","0.075932","0.080226","0.080902","0.081563","0.083838","0.08430599999999999","0.08482100000000001","0.085426","0.086288","0.087278","0.088409","0.089321","0.089475","0.089679","0.08989","0.1195","0.119963","0.119996","0.120051","0.119996","0.120327","0.120641","0.120746","0.123122","0.125591","0.114253","0.112587","0.035318","0.043731","0.044117","0.044043","0.044742","0.045009","0.044665","0.044165"
"101","0.074564","0.074309","0.074098","0.074295","0.075007","0.075436","0.075679","0.076001","0.076342","0.077019","0.077657","0.078976","0.080219","0.080717","0.081624","0.083256","0.08357","0.082621","0.082471","0.082217","0.082136","0.082081","0.081662","0.081595","0.081298","0.080932","0.08132","0.08482999999999999","0.085506","0.090374","0.091476","0.092287","0.095679","0.096828","0.097931","0.099142","0.100348","0.101667","0.102394","0.103199","0.104523","0.105513","0.106387","0.15521400000000002","0.156967","0.158641","0.160163","0.161686","0.162893","0.164359","0.165963","0.174824","0.179418","0.107132","0.105755","0.036662","0.038084","0.038419","0.03884","0.039432","0.039715","0.039986","0.040068"
"102","0.062353","0.06239400000000001","0.061815","0.060916","0.060531","0.061003","0.061264","0.061391","0.061415","0.06141","0.061492999999999985","0.061268","0.06159600000000001","0.062939","0.063328","0.062548","0.063263","0.063804","0.062563","0.061658","0.061238","0.060779","0.06033","0.059497","0.05908500000000001","0.059015","0.058125","0.055134","0.055179999999999986","0.055958","0.056373","0.05683600000000001","0.057034","0.056881","0.057401","0.058377","0.058809","0.058716","0.058836","0.059165","0.059703","0.059915","0.06017","0.07695","0.077154","0.07725599999999999","0.077564","0.077817","0.078224","0.078583","0.078827","0.081331","0.082325","0.084961","0.084092","0.034224","0.037665","0.037819","0.038005","0.038134","0.038151","0.037989","0.03801"
"103","0.067203","0.06613200000000001","0.065972","0.06565","0.06519900000000001","0.06475700000000001","0.06485","0.06543","0.065832","0.06629299999999999","0.06727899999999999","0.067954","0.067937","0.067857","0.06798799999999999","0.068674","0.068255","0.066557","0.06587799999999999","0.065819","0.064986","0.063789","0.0625","0.061629","0.060755","0.05962000000000001","0.059453999999999986","0.057789","0.058051","0.058826","0.059175","0.059618","0.060746","0.061463","0.061751","0.06222100000000001","0.062997","0.063981","0.06453300000000001","0.064666","0.064661","0.064677","0.065127","0.08002000000000001","0.080242","0.079787","0.079273","0.079229","0.079351","0.07912899999999999","0.079122","0.08064400000000001","0.081298","0.070947","0.070211","0.033286","0.037327","0.037932","0.038309","0.038848","0.039459","0.039766","0.039756"
"104","0.073766","0.073394","0.07282999999999999","0.073135","0.073492","0.072882","0.072335","0.072672","0.072995","0.072806","0.073306","0.075038","0.076197","0.076137","0.076428","0.07646900000000001","0.07660399999999999","0.077001","0.076817","0.076045","0.074527","0.073536","0.072823","0.072154","0.071413","0.069948","0.068982","0.064956","0.065236","0.067842","0.06852000000000001","0.069234","0.070336","0.07106699999999999","0.071601","0.072036","0.072631","0.073165","0.073943","0.07482","0.07523099999999999","0.075166","0.075429","0.097822","0.09842","0.098756","0.098679","0.098789","0.099176","0.099451","0.099759","0.101569","0.103755","0.096712","0.095101","0.031422000000000005","0.038156","0.038367","0.038656","0.038945","0.039232","0.039108","0.03869"
"105","0.0684","0.069131","0.068576","0.06815399999999999","0.06791900000000001","0.068","0.06817000000000001","0.068012","0.06819800000000001","0.068776","0.0694","0.070354","0.070325","0.069965","0.070112","0.070342","0.070744","0.071144","0.070938","0.069838","0.068925","0.067937","0.066553","0.065138","0.064453","0.06439299999999999","0.06425800000000001","0.060919000000000015","0.060963","0.062022","0.062242999999999986","0.06263400000000001","0.063363","0.063752","0.06454299999999999","0.06475700000000001","0.064782","0.06479700000000001","0.064947","0.065482","0.065962","0.065953","0.066059","0.083378","0.084386","0.085133","0.08541","0.085539","0.08591499999999999","0.086266","0.086422","0.088974","0.09162","0.092247","0.091293","0.037362","0.039898","0.040347","0.040562","0.041104","0.041406","0.041244","0.040769"
"106","0.114844","0.114502","0.113975","0.111855","0.1091","0.10711500000000003","0.106931","0.107275","0.107022","0.106248","0.10599","0.106606","0.106856","0.106996","0.106989","0.10696300000000003","0.107182","0.107027","0.106543","0.105673","0.104666","0.103456","0.101637","0.100975","0.100853","0.099274","0.097912","0.093075","0.093911","0.098589","0.099496","0.10059","0.101832","0.102547","0.103705","0.105161","0.107028","0.109069","0.110918","0.111477","0.10985","0.107874","0.107271","0.139773","0.138029","0.134428","0.13108699999999998","0.129621","0.12934600000000002","0.129679","0.130593","0.13528099999999998","0.132997","0.125406","0.124413","0.079658","0.077815","0.078974","0.080083","0.08267100000000001","0.08369299999999999","0.08404500000000001","0.08479500000000001"
"107","0.0504","0.049872","0.050212","0.050453","0.050057","0.049307","0.048411","0.049409","0.05031","0.049742","0.049452","0.050003","0.051484","0.052159","0.051589","0.051926","0.052533","0.052178","0.051491","0.051099","0.050683","0.049953","0.049342","0.048788","0.048459","0.04815","0.047503","0.046255","0.046257","0.048396","0.049028","0.049657","0.049376","0.04985","0.050578","0.051211","0.051584000000000005","0.051859","0.052502","0.052987","0.052648","0.052593","0.052888","0.068536","0.06876","0.068639","0.06876499999999999","0.069078","0.069105","0.06915","0.069315","0.071399","0.072599","0.06901","0.0682","0.030065","0.029318","0.029559","0.029288","0.030005","0.030091000000000007","0.02975","0.030047000000000008"
"108","0.052434","0.050785","0.050828","0.0508","0.051055","0.051205","0.050704","0.050623","0.050466","0.050161","0.050342000000000005","0.050795","0.050474","0.050256","0.051195","0.052234","0.052861","0.053055999999999985","0.052713","0.051993","0.051014","0.050059","0.049483","0.048742","0.048169","0.048187","0.047934","0.045818","0.045645","0.047371","0.047310000000000005","0.048060000000000005","0.048141","0.048961000000000005","0.049297","0.049253","0.049647","0.0506","0.051523","0.051823","0.051717999999999986","0.051173","0.050692","0.063973","0.063637","0.062537","0.061763","0.061401","0.061054","0.061192","0.061625","0.063385","0.06347799999999999","0.058396","0.058314","0.026696","0.034504","0.034261","0.034198","0.034296","0.034199","0.03393","0.033631"
"109","0.107395","0.106349","0.105319","0.104299","0.102613","0.101298","0.101242","0.10174","0.101922","0.10166","0.102199","0.102919","0.103217","0.10375","0.103925","0.103895","0.104512","0.104204","0.103011","0.102524","0.10183","0.10041","0.098762","0.097337","0.095998","0.09508","0.093916","0.08669400000000001","0.087187","0.092862","0.094056","0.09535","0.097626","0.099192","0.100538","0.10193","0.103808","0.106537","0.108823","0.109164","0.10807","0.106605","0.105792","0.137925","0.136597","0.133426","0.13067","0.129026","0.12823800000000002","0.12829200000000002","0.12878599999999998","0.132096","0.129687","0.114527","0.113123","0.058131","0.060697","0.061558","0.062481","0.064553","0.064889","0.065036","0.065692"
"110","0.09264","0.092377","0.09216","0.091592","0.091478","0.092172","0.092553","0.091867","0.092348","0.094477","0.096002","0.096697","0.097414","0.097872","0.098768","0.099485","0.099891","0.100039","0.099916","0.099438","0.099113","0.099092","0.098448","0.098463","0.098855","0.098936","0.099238","0.10381300000000003","0.10455","0.110682","0.112122","0.113835","0.11663","0.118148","0.11988","0.121997","0.123924","0.125542","0.127665","0.129222","0.129387","0.129908","0.130965","0.195411","0.196601","0.196642","0.196697","0.197719","0.199291","0.200401","0.201614","0.212161","0.215695","0.135811","0.13461099999999998","0.048696","0.051499","0.051897000000000006","0.052384","0.053596000000000005","0.053723","0.053579","0.0538"
"111","0.032958999999999995","0.03275","0.032","0.031695999999999995","0.031441000000000004","0.031497000000000004","0.031582","0.031843","0.032","0.031866000000000005","0.032353","0.032549","0.032691000000000005","0.032527","0.032792","0.033136","0.033412","0.033609","0.033571","0.033645","0.03344","0.033602","0.033956","0.033643","0.033628","0.034155","0.034223","0.033907","0.034109","0.035683","0.036358","0.036863","0.037592","0.03799","0.038547000000000005","0.038677","0.038981","0.039753","0.040126","0.040247000000000005","0.040898","0.041807","0.04194","0.059412","0.059899","0.060318","0.060776","0.061202","0.061634","0.062115","0.062747","0.066097","0.067285","0.042257","0.041921","0.015655000000000002","0.017386000000000002","0.017394999999999997","0.017387","0.01772","0.017877","0.017856","0.017953"
"112","0.035877","0.035668","0.036169","0.036262","0.035409","0.034886","0.034508","0.03517","0.03601","0.03515","0.035151","0.035745","0.035418","0.036061","0.037373","0.037868","0.037466","0.037028","0.036788","0.036202","0.035953","0.035508","0.034354","0.033494","0.033265","0.03337","0.033459","0.031222000000000007","0.031338","0.031763","0.032068","0.032487","0.032706","0.033408","0.033805","0.033819","0.034113","0.034699","0.035348000000000004","0.035729000000000004","0.035521","0.035164999999999995","0.035242","0.045247","0.045169","0.044733","0.044106","0.04384","0.044112","0.044307","0.044427","0.045689","0.045807","0.045129","0.044804","0.016941","0.016718","0.016913","0.017171000000000002","0.01789","0.018117","0.018029","0.018306"
